ID,Author,Title,Year
DUTFML,Catarina Dutilh Novaes,"Formalizing Medieval Logical Theories: Suppositio, Consequentiae and Obligationes",2007
JACDDA-3,John P. Jackson and David J. Depew,"Darwinism, Democracy, and Race: American Anthropology and Evolutionary Biology in the Twentieth Century",2017
KOCAAN,Jeff Kochan,Animism and Natural Teleology From Avicenna to Boyle,2021
KLIJB,Gyula Klima,John Buridan,2009
REATLP,Stephen Read,The Liar Paradox From John Buridan Back to Thomas Bradwardine,2002
CHIASF-2,Eugene Chislenko,A Solution for Buridan?s Ass,2016
MLLPPD-2,"Julian F. M\""{u}ller","Political Pluralism, Disagreement and Justice: The Case for Polycentric Democracy",2019
KLIJBI,Gyula Klima,John Buridan,2011
HUGJBO-3,G. E. Hughes,"John Buridan on Self-Reference: Chapter Eight of Buridan's 'Sophismata', with a Translation, an Introduction, and a Philosophical Commentary",1982
MURDAI,Nancey Murphy,"Divine Action in the Natural Order : Buridan's Ass and Schr\""{o}dinger's Cat",2009
CORIAB-2,Daniel Coren,Indecision and Buridan?s Principle,2022
SHATBA-5,Nathaniel Sharadin and Finnur Dells\'{e}n,The Beliefs and Intentions of Buridan's Ass,2017
REATMT,Stephen Read,The Medieval Theory of Consequence,2012
ZUPJBP-3,Jack Zupko,John Buridan: Portrait of a Fourteenth-Century Arts Master,2003
SCHSHR-3,Boaz Faraday Schuman,Scholastic Humor: Ready Wit as a Virtue in Theory and Practice,2022
BURBAE,Tyler Burge,Buridan and Epistemic Paradox,1978
ZUPJB,Jack Zupko,John Buridan,2008
SCHLWA-5,Boaz Faraday Schuman,Lewisian Worlds and Buridanian Possibilia,forthcoming
GRONAD-2,Vasilis Grollios,Negativity and Democracy: Marxism and the Critical Theory Tradition,2017
BURSOM-2,Jean Buridan,Sophisms on Meaning and Truth,1966
SAAWOT-2,Risto Saarinen,Weakness of the Will in Medieval Thought: From Augustine to Buridan : Academic Dissertation.,1994
BENJBI,Chiara Beneduce,John Buridan,2023
REAJBT,Stephen Read,John Buridan?s Theory of Consequence and His Octagons of Opposition,2012
Dupin2015-BENBST-2,Yann Ben\'{e}treau{-}Dupin,Buridan's Solution to the Liar Paradox,2015
JOHAFR,Spencer Johnston,A Formal Reconstruction of Buridan's Modal Syllogism,2015
ZUPBAS,Jack Zupko,Buridan and Skepticism,1993
KLEPDG-2,Martin Klein,"Philosophie des Geistes Im Spa?Tmittelalter: Intellekt, Materie Und Intentionalitat Bei Johannes Buridan",2019
ZUPJBP-2,Jack Zupko,John Buridan: Portrait of a Fourteenth-Century Arts Master,2005
DAGIBB,Jonas Dagys and Haroldas Giedra and \v{Z}ivil\.e Pabijutait\.e,Inferences Between Buridan?s Modal Propositions,2022
SCHQBO-2,Boaz Faraday Schuman,John Buridan on the Eucharist. With a Translation of His \emph{Questions on Aristotle's 'Metaphysics'} 4.6,2023
NOR_IQ-2,Calvin G. Normore,Ex Impossibili Quodlibet Sequitur,2015
ZIZATA,Cesare Zizza,"Aristotle, the Agricultural Democracy, and the Aphytaians",2022
CATBC,Catarina Dutilh Novaes,Buridan's Consequentia: Consequence and Inference Within a Token-Based Semantics,2005
HARMMM-5,Peter John Hartman,"Mirecourt, Mental Modes, and Mental Motions",2023
HUGJBO-2,Alfred J. Freddoso,John Buridan on Self-Reference: Chapter Eight of Buridan's Sophismata,1986
GYUCOA,Gyula Klima,"Consequences of a Closed, Token-Based Semantics: The Case of John Buridan",2004
DAGRBD,Jonas Dagys and \v{Z}ivil\.e Pabijutait\.e and Haroldas Giedra,Representing Buridan?s Divided Modal Propositions in First-Order Logic,2021
LAMBP,Leslie Lamport,Buridan?s Principle,2012
HAZCB,Allen Hazen,Contra Buridanum,1987
METOCJ,Jack Zupko,On Certitude,2001
BAKAMA-2,P. J. J. M. Bakker,Aristotelian Metaphysics and Eucharistic Theology: John Buridan and Marsilius of Inghen on the Ontological Status of Accidental Being,2001
BIALSD,"Jo\""{e}l Biard",Les Sophismes du Savoir: Albert de Saxe Entre Jean Buridan Et Guillaume Heytesbury,1989
PAUJBO-2,Paul Vincent Spade,John Buridan on the Liar: A Study and Reconstruction,1978
DAHTAI-2,Manuel A. Dahlquist,Time and Indexicality in Buridan?s Concept of Logical Consequence,2021
LAGTUO,Henrik Lagerlund,The Unity of Efficient and Final Causality: The Mind/Body Problem Reconsidered,2011
JOHOAB,Spencer Johnston,Ockham and Buridan on the Ampliation of Modal Propositions,2015
THITMA-2,J. M. M. H. Thijssen and Jack Zupko,The Metaphysics and Natural Philosophy of John Buridan,2001
KLILWT,Gyula Klima,Logic Without Truth: Buridan on the Liar,2008
GRESDA,Christophe Grellard,"Scepticism, Demonstration and the Infinite Regress Argument (Nicholas of Autrecourt and John Buridan)",2007
BURJBL-3,Jean Buridan,Jean Buridan?s Logic: The Treatise on Supposition the Treatise on Consequences,1985
