ID,Author,Title,Year
TANCEF-3,Fenner Stanley Tanswell,Conceptual Engineering for Mathematical Concepts,2018
MAKFWT,Dejan Makovec and Stewart Shapiro,Friedrich Waismann: The Open Texture of Analytic Philosophy,2019
Yami2017-BENVAF,Hanoch Ben{-}Yami,Vagueness and Family Resemblance,2017
TANPRA-3,Fenner Stanley Tanswell,"Proof, Rigour and Informality : A Virtue Account of Mathematical Knowledge",2016
LANWIT-7,David Lanius,What is the Value of Vagueness?,2021
KERFSA,Jonas \A{A}kerman,Forced-March Sorites Arguments and Linguistic Competence,2013
