ID,Author,Title,Year
FISEOL-2,Eugen Fischer and Paul E. Engelhardt and Joachim Horvath and Hiroshi Ohtani,Experimental Ordinary Language Philosophy: A Cross-Linguistic Study of Defeasible Default Inferences,2019
REIOEM,Indrek Reiland,On Experiencing Meanings,2015
POLDSD-3,Andrej Poleev,Der Sinn des Lebens.,2022
BROTPO-152,Berit Brogaard,The Publicity of Meaning and the Perceptual Approach to Speech Comprehension,2017
MANCME-4,Poppy Mankowitz,Category Mistakes Electrified,forthcoming
DNZSUK,"Lars D\""{a}nzer",Sentence Understanding: Knowledge of Meaning and the Rational-Intentional Explanation of Linguistic Communication (1st edition),2015
